product_name,category,days_to_expiry,base_price,discount_percentage,discounted_price,stock_available,daily_sales
brinjal,vegetable,3,46.424767948885474,0,46.424767948885474,261,36
papaya,fruit,1,57.21385634119125,25,42.91039225589344,322,22
pomegranate,fruit,14,130.6315714382222,0,130.6315714382222,57,43
grapes,fruit,8,77.81474107411532,10,70.03326696670379,236,16
grapes,fruit,1,65.97800199494046,20,52.782401595952365,295,13
fenugreek,vegetable,2,24.50360798911269,30,17.152525592378883,119,2
papaya,fruit,6,44.35376570758213,0,44.35376570758213,227,11
papaya,fruit,9,63.57694830947809,25,47.682711232108566,19,4
pomegranate,fruit,23,173.46439205737215,15,147.4447332487663,306,31
pineapple,fruit,1,107.03590504215742,5,101.68410979004955,426,6
bitter guard,vegetable,3,55.161475374968546,5,52.403401606220115,214,33
brinjal,vegetable,4,45.8375718360584,0,45.8375718360584,55,18
mushroom,vegetable,4,111.46708219470753,20,89.17366575576602,71,27
pineapple,fruit,5,82.30631566814404,15,69.96036831792243,93,26
brinjal,vegetable,3,40.17997923823385,30,28.12598546676369,389,15
chikoo,fruit,1,69.16725751790995,15,58.79216889022345,19,11
pineapple,fruit,4,149.9081347147016,10,134.91732124323144,421,15
banana,fruit,7,54.6109140600011,5,51.880368357001046,386,21
lady finger,vegetable,2,57.819531301322876,0,57.819531301322876,186,8
bitter guard,vegetable,2,49.97288071461341,30,34.98101650022939,46,46
chikoo,fruit,4,51.281228431673306,5,48.71716701008964,70,42
banana,fruit,2,31.597046027099857,10,28.43734142438987,371,44
guava,fruit,8,53.33467547022535,10,48.00120792320281,179,38
apple,fruit,25,121.78565192513894,30,85.24995634759725,295,25
lady finger,vegetable,1,40.555163557615344,0,40.555163557615344,72,18
guava,fruit,3,78.47352201450224,15,66.7024937123269,437,18
lady finger,vegetable,2,33.701748073324396,15,28.646485862325736,383,21
pomegranate,fruit,6,190.23423941437397,25,142.67567956078048,205,13
papaya,fruit,5,72.3379245589698,5,68.72102833102132,432,36
guava,fruit,1,75.64597159589569,15,64.29907585651134,38,7
mushroom,vegetable,3,176.51782624678606,15,150.04015230976813,481,13
pomegranate,fruit,22,178.94629876482432,30,125.26240913537701,458,18
pomegranate,fruit,24,240.67369137154918,20,192.53895309723936,277,45
grapes,fruit,1,75.16761400909799,5,71.40923330864308,117,38
coriander,vegetable,1,27.086601201206868,20,21.669280960965494,18,27
apple,fruit,8,206.52750464771546,5,196.2011294153297,53,7
pineapple,fruit,2,136.97029502174587,25,102.7277212663094,36,12
papaya,fruit,7,61.718474888180474,25,46.28885616613535,87,23
lady finger,vegetable,1,41.3308090195066,25,30.998106764629952,182,29
apple,fruit,28,206.7915666486869,20,165.43325331894954,268,9
brinjal,vegetable,5,53.05271618691613,15,45.094808758878706,107,12
fenugreek,vegetable,1,31.378914127864423,10,28.241022715077982,138,23
papaya,fruit,8,89.98725030311829,5,85.48788778796236,310,38
fenugreek,vegetable,2,31.62279279842624,10,28.460513518583618,306,33
grapes,fruit,6,104.833282546224,20,83.8666260369792,349,23
guava,fruit,6,84.77586682826343,5,80.53707348685026,249,18
cucumber,vegetable,4,40.76735520917963,5,38.728987448720645,430,36
coriander,vegetable,1,13.299199136205411,0,13.299199136205411,487,49
banana,fruit,6,59.54844426927517,0,59.54844426927517,90,22
lady finger,vegetable,1,47.62128518010937,0,47.62128518010937,298,19
cucumber,vegetable,3,24.585595584285493,15,20.89775624664267,244,33
grapes,fruit,7,117.24660073824137,0,117.24660073824137,288,22
lady finger,vegetable,2,52.889227017467746,25,39.666920263100806,151,8
lady finger,vegetable,3,44.29623021583376,15,37.651795683458694,473,11
grapes,fruit,1,100.95112418857096,20,80.76089935085677,85,39
guava,fruit,12,63.53510179351265,0,63.53510179351265,255,18
pomegranate,fruit,24,238.9083940140272,10,215.01755461262448,295,45
cucumber,vegetable,3,36.328519202502356,15,30.879241322127,178,48
brinjal,vegetable,4,64.68326570963309,25,48.51244928222482,179,36
apple,fruit,27,140.50282001872478,25,105.37711501404358,177,17
brinjal,vegetable,3,43.59928694496242,15,37.05939390321806,380,3
lady finger,vegetable,3,34.983742794118704,0,34.983742794118704,170,19
chikoo,fruit,3,68.89442903332005,0,68.89442903332005,392,44
chikoo,fruit,1,78.78177254548746,0,78.78177254548746,35,14
banana,fruit,3,37.55787066726042,25,28.168403000445313,447,38
pineapple,fruit,5,120.98871685984041,25,90.74153764488031,278,8
pomegranate,fruit,8,223.5051928660477,30,156.45363500623338,241,18
lady finger,vegetable,2,54.911135353643985,0,54.911135353643985,191,3
fenugreek,vegetable,2,33.14846960690076,20,26.51877568552061,414,20
papaya,fruit,7,54.24704976330969,5,51.534697275144204,261,15
fenugreek,vegetable,2,20.99122771489539,0,20.99122771489539,220,2
bottleguard,vegetable,5,31.229860163785897,0,31.229860163785897,402,6
coriander,vegetable,1,27.91960895339755,0,27.91960895339755,115,29
lady finger,vegetable,2,34.92828058095755,0,34.92828058095755,312,33
coriander,vegetable,1,22.006698684371607,5,20.906363750153027,494,40
pineapple,fruit,4,123.69259144073054,0,123.69259144073054,393,45
grapes,fruit,8,94.62244338891341,30,66.23571037223938,148,24
papaya,fruit,5,57.81599171788921,20,46.25279337431137,292,19
papaya,fruit,4,60.617568623929316,10,54.55581176153638,33,22
chikoo,fruit,3,50.51406525357243,30,35.3598456775007,19,2
pomegranate,fruit,8,160.32148304043704,25,120.24111228032778,350,11
coriander,vegetable,2,24.11115354360252,0,24.11115354360252,401,14
lady finger,vegetable,1,45.70404382060263,5,43.4188416295725,158,34
lady finger,vegetable,3,58.20889500402903,5,55.298450253827575,157,25
bottleguard,vegetable,6,66.62662590275833,30,46.63863813193083,346,17
pomegranate,fruit,15,245.45032355902066,15,208.63277502516755,206,8
lady finger,vegetable,1,42.612317375426656,10,38.35108563788399,482,45
grapes,fruit,9,108.34312419245757,30,75.8401869347203,499,24
grapes,fruit,3,114.81171475805965,30,80.36820033064176,171,12
apple,fruit,19,181.85593841639016,5,172.76314149557064,239,48
bottleguard,vegetable,1,35.41219181045048,20,28.329753448360385,383,19
apple,fruit,16,126.7181794201807,15,107.71045250715359,460,9
guava,fruit,7,99.64375686515334,0,99.64375686515334,75,23
pomegranate,fruit,15,176.7926725578598,20,141.43413804628784,119,41
mushroom,vegetable,3,161.96125178251924,10,145.76512660426732,415,21
guava,fruit,1,51.2559185103721,25,38.44193888277907,368,13
apple,fruit,23,198.11906791115462,0,198.11906791115462,170,10
mushroom,vegetable,1,102.12108719807271,0,102.12108719807271,407,38
papaya,fruit,4,48.882200129925224,25,36.66165009744392,373,20
chikoo,fruit,5,76.9253342404811,30,53.84773396833677,327,33
guava,fruit,4,95.96783382763131,5,91.16944213624974,311,11
pomegranate,fruit,24,214.86070993230805,25,161.14553244923104,143,1
banana,fruit,1,32.8733664196575,25,24.655024814743125,476,41
lady finger,vegetable,2,55.544482933752604,25,41.65836220031446,217,20
coriander,vegetable,2,19.388954061200444,25,14.541715545900333,390,6
lady finger,vegetable,2,59.80510350159495,25,44.853827626196214,223,46
pineapple,fruit,2,123.59030173852607,20,98.87224139082086,55,9
lady finger,vegetable,2,35.882536547965216,10,32.2942828931687,369,19
pineapple,fruit,6,134.95707729994984,20,107.96566183995988,221,45
fenugreek,vegetable,3,28.725502788204235,30,20.107851951742962,294,32
mushroom,vegetable,3,182.04194798037517,25,136.53146098528137,16,46
cucumber,vegetable,3,34.130938290343785,15,29.011297546792218,406,38
mushroom,vegetable,3,199.89517085770447,10,179.90565377193403,150,48
mushroom,vegetable,1,107.47731838320786,25,80.6079887874059,99,8
chikoo,fruit,7,67.97386303883466,25,50.980397279125995,346,26
apple,fruit,20,102.07609256634625,0,102.07609256634625,235,47
fenugreek,vegetable,1,20.832166987790462,25,15.624125240842847,343,43
papaya,fruit,5,61.16436312591702,0,61.16436312591702,353,36
papaya,fruit,8,74.98595140027194,30,52.490165980190355,191,9
coriander,vegetable,1,12.958549687833855,15,11.014767234658777,179,8
grapes,fruit,5,92.15776095537419,20,73.72620876429936,281,46
coriander,vegetable,1,23.913546558209696,25,17.93515991865727,395,42
chikoo,fruit,2,74.08815882230023,15,62.97493499895519,72,21
papaya,fruit,6,50.143640060426016,10,45.12927605438342,357,41
apple,fruit,16,185.31039255406216,25,138.9827944155466,205,32
mushroom,vegetable,3,181.26446468202715,5,172.20124144792578,183,11
lady finger,vegetable,2,59.15252067821292,20,47.32201654257034,360,46
banana,fruit,7,49.67750231629444,20,39.74200185303555,475,38
coriander,vegetable,1,20.72570813205079,30,14.507995692435552,93,17
guava,fruit,11,50.29392850971768,10,45.26453565874591,199,17
bitter guard,vegetable,5,65.12231924406494,30,45.585623470845455,321,23
cucumber,vegetable,1,38.95683887070511,30,27.26978720949358,44,11
bottleguard,vegetable,2,50.52447224947504,10,45.47202502452754,327,49
coriander,vegetable,2,12.842717554750852,25,9.63203816606314,389,19
lady finger,vegetable,1,55.3814513734268,0,55.3814513734268,239,45
mushroom,vegetable,1,90.3795232054263,0,90.3795232054263,258,21
brinjal,vegetable,6,72.60098453981202,30,50.82068917786841,198,11
bitter guard,vegetable,2,57.76873936738491,15,49.10342846227717,270,45
pomegranate,fruit,10,226.43556304230214,20,181.14845043384173,475,39
cucumber,vegetable,6,32.37050750609401,25,24.277880629570504,143,48
mushroom,vegetable,1,182.6288547905764,5,173.49741205104758,376,37
apple,fruit,18,202.02010113509715,10,181.81809102158743,262,35
chikoo,fruit,3,70.64176435475405,15,60.04549970154093,235,11
guava,fruit,11,75.20096661919715,25,56.40072496439786,196,48
guava,fruit,3,64.03061978489374,10,57.62755780640437,284,4
coriander,vegetable,1,18.154998404342123,20,14.5239987234737,271,26
chikoo,fruit,3,78.64976145347823,5,74.71727338080431,114,42
pineapple,fruit,4,100.14209661248461,5,95.13499178186038,29,4
grapes,fruit,3,75.39585751898335,15,64.08647889113584,485,9
bitter guard,vegetable,1,69.05701746401704,10,62.15131571761533,226,9
lady finger,vegetable,2,38.48678279861993,0,38.48678279861993,382,20
grapes,fruit,5,78.83544230875168,0,78.83544230875168,18,10
grapes,fruit,7,101.52463942991307,0,101.52463942991307,287,14
lady finger,vegetable,2,39.47276343220651,25,29.604572574154886,439,25
apple,fruit,26,218.2244971362104,5,207.31327227939988,367,44
fenugreek,vegetable,3,29.130917677051684,0,29.130917677051684,138,18
papaya,fruit,4,88.97042387185428,10,80.07338148466886,13,27
apple,fruit,6,209.82135931623122,10,188.83922338460812,233,25
guava,fruit,12,95.09394860027167,10,85.5845537402445,475,31
papaya,fruit,9,69.7242767912312,30,48.80699375386184,103,49
pomegranate,fruit,1,141.1772548414234,20,112.94180387313872,81,13
grapes,fruit,4,65.70417906084542,10,59.133761154760876,71,13
bottleguard,vegetable,3,55.027799025509026,5,52.27640907423357,303,34
brinjal,vegetable,1,72.84168020782852,15,61.91542817665424,247,3
bitter guard,vegetable,5,52.85552781083661,15,44.92719863921112,348,11
grapes,fruit,2,105.56803835408047,10,95.01123451867242,176,22
banana,fruit,7,50.2167812889626,30,35.15174690227382,385,4
coriander,vegetable,2,29.158697974741813,15,24.78489327853054,307,9
chikoo,fruit,1,71.80003404200625,10,64.62003063780563,483,21
brinjal,vegetable,5,47.593002018608416,30,33.31510141302589,320,36
fenugreek,vegetable,2,31.204395896946927,20,24.963516717557543,395,12
mushroom,vegetable,1,146.90827466333235,25,110.18120599749926,44,6
coriander,vegetable,1,22.58182447835312,20,18.065459582682497,409,36
bottleguard,vegetable,6,37.86250650503404,5,35.96938117978234,58,49
pineapple,fruit,6,86.23506451762628,5,81.92331129174497,181,2
pineapple,fruit,1,108.87321190698887,20,87.0985695255911,103,30
banana,fruit,2,51.492737746649226,20,41.19419019731939,281,17
lady finger,vegetable,3,58.56592880263575,5,55.637632362503965,283,1
bitter guard,vegetable,2,60.282122386076786,10,54.25391014746911,17,9
pomegranate,fruit,4,156.8795534718193,10,141.19159812463738,202,18
coriander,vegetable,1,20.4416866099489,15,17.375433618456565,342,5
bitter guard,vegetable,3,45.723206259943915,15,38.864725320952324,32,35
lady finger,vegetable,2,56.88417333759333,15,48.35154733695433,164,40
chikoo,fruit,7,74.80730256413985,15,63.586207179518865,317,20
guava,fruit,11,55.76275770741677,10,50.186481936675094,396,24
chikoo,fruit,2,76.97420984479308,20,61.579367875834464,64,8
banana,fruit,2,36.52044969432151,5,34.694427209605436,328,43
cucumber,vegetable,6,42.70004406337791,20,34.16003525070233,71,24
fenugreek,vegetable,1,22.44522259512776,15,19.078439205858594,447,23
fenugreek,vegetable,3,30.37330224377081,15,25.817306907205186,24,14
pomegranate,fruit,6,225.3607562034354,10,202.82468058309186,458,49
papaya,fruit,6,60.96908833339711,15,51.823725083387544,37,24
banana,fruit,5,59.38523391671683,10,53.44671052504515,459,41
apple,fruit,28,127.52824788155328,0,127.52824788155328,412,41
pomegranate,fruit,9,222.73640202905344,0,222.73640202905344,294,27
coriander,vegetable,1,13.332623382366528,25,9.999467536774896,345,35
mushroom,vegetable,3,189.74872357482693,0,189.74872357482693,240,25
coriander,vegetable,2,27.614970231914086,30,19.33047916233986,444,4
brinjal,vegetable,6,63.15013925926769,15,53.67761837037754,49,4
mushroom,vegetable,2,135.9783604106147,25,101.98377030796102,166,13
guava,fruit,8,74.44029635277938,20,59.55223708222351,96,10
pomegranate,fruit,16,248.9227244015815,30,174.24590708110702,121,29
banana,fruit,1,40.80807288462104,15,34.68686195192788,192,4
pineapple,fruit,3,109.72608984595678,25,82.29456738446758,53,8
brinjal,vegetable,3,68.70090589211453,20,54.96072471369163,389,16
chikoo,fruit,1,74.77878623853289,25,56.084089678899666,51,39
cucumber,vegetable,2,26.219333906239363,30,18.353533734367552,294,45
mushroom,vegetable,1,173.34683528164794,25,130.01012646123596,353,31
banana,fruit,7,55.07731662265786,30,38.5541216358605,83,10
coriander,vegetable,1,24.267061562882493,25,18.20029617216187,118,38
brinjal,vegetable,1,55.41604241386727,10,49.87443817248054,386,48
apple,fruit,12,222.09007425478455,5,210.9855705420453,40,46
lady finger,vegetable,1,35.54638807729759,0,35.54638807729759,378,39
grapes,fruit,6,100.86267365075325,30,70.60387155552728,340,11
pineapple,fruit,1,87.95504636254557,25,65.96628477190919,239,39
pomegranate,fruit,10,235.09357831772138,10,211.58422048594926,195,38
coriander,vegetable,2,18.14544616307242,20,14.516356930457938,59,30
bottleguard,vegetable,3,53.68236873940211,10,48.314131865461896,271,31
chikoo,fruit,6,44.144751323638786,5,41.93751375745685,194,31
pomegranate,fruit,25,172.87226458731615,20,138.29781166985293,312,18
bottleguard,vegetable,1,63.7334506858531,20,50.98676054868248,204,40
banana,fruit,3,55.96374547201874,10,50.36737092481687,122,12
lady finger,vegetable,1,40.49890135122818,5,38.473956283666766,150,39
banana,fruit,7,51.54346492494051,5,48.96629167869348,237,34
grapes,fruit,4,90.74961379507992,25,68.06221034630994,178,22
papaya,fruit,6,87.65076801187351,10,78.88569121068616,373,5
pomegranate,fruit,18,142.74842720029412,15,121.33616312024999,367,6
grapes,fruit,1,85.72181595345614,15,72.86354356043772,291,24
fenugreek,vegetable,3,35.176298466453204,20,28.141038773162563,95,14
brinjal,vegetable,4,50.853020771089696,0,50.853020771089696,99,26
banana,fruit,4,47.745801996578166,15,40.58393169709144,449,28
fenugreek,vegetable,1,26.66848924317242,10,24.001640318855177,55,34
bitter guard,vegetable,4,65.31000733206302,20,52.24800586565042,122,2
cucumber,vegetable,2,27.919327928387503,25,20.939495946290627,190,20
pomegranate,fruit,29,199.25731641412682,20,159.40585313130146,417,49
pineapple,fruit,5,119.57143781667745,0,119.57143781667745,176,16
fenugreek,vegetable,2,33.3275143211149,30,23.329260024780428,331,7
apple,fruit,8,147.7360657785662,15,125.57565591178127,435,30
apple,fruit,4,113.38789617732614,5,107.71850136845983,143,20
bitter guard,vegetable,5,57.804419585679085,15,49.13375664782722,396,37
bottleguard,vegetable,6,37.874239437164704,0,37.874239437164704,51,30
pineapple,fruit,3,119.17461625132304,25,89.38096218849228,329,21
pineapple,fruit,1,134.93703226816308,5,128.19018065475493,477,21
coriander,vegetable,1,13.040465827965663,5,12.38844253656738,384,29
bottleguard,vegetable,5,42.710554024774396,15,36.30397092105824,392,17
mushroom,vegetable,3,82.91546246344522,10,74.6239162171007,270,26
bitter guard,vegetable,4,60.272715553525025,5,57.25907977584877,220,26
chikoo,fruit,1,56.364915009603045,0,56.364915009603045,458,8
coriander,vegetable,1,20.065089913625123,5,19.061835417943865,432,16
cucumber,vegetable,1,25.97326276605199,30,18.181283936236394,25,28
guava,fruit,8,64.03449748172284,15,54.42932285946441,119,34
pomegranate,fruit,8,240.54825666546284,15,204.46601816564342,458,14
mushroom,vegetable,4,136.81301085646072,5,129.97236031363767,429,39
lady finger,vegetable,3,49.85093502031278,20,39.88074801625023,31,15
mushroom,vegetable,4,172.59163617692076,30,120.81414532384453,304,1
coriander,vegetable,1,22.674011233720524,25,17.005508425290394,184,25
pomegranate,fruit,1,197.37849750155698,5,187.50957262647913,455,16
banana,fruit,5,50.28406178107596,15,42.74145251391457,466,15
guava,fruit,4,82.89714133798992,0,82.89714133798992,431,32
bottleguard,vegetable,6,48.97562842562919,15,41.62928416178481,131,26
mushroom,vegetable,3,197.80891094819287,5,187.91846540078322,134,12
grapes,fruit,8,89.71880613373855,5,85.23286582705163,460,19
pomegranate,fruit,9,199.95027973970016,5,189.95276575271515,189,41
grapes,fruit,2,74.81737271428041,15,63.59476680713835,191,38
coriander,vegetable,2,11.020897811202598,30,7.714628467841818,420,39
brinjal,vegetable,5,57.95217704205948,5,55.054568189956505,353,25
cucumber,vegetable,3,39.26773761973227,20,31.41419009578582,159,32
chikoo,fruit,1,71.84836129054509,10,64.66352516149058,452,22
banana,fruit,1,49.65867399287,25,37.2440054946525,186,5
papaya,fruit,6,63.337876791491574,10,57.00408911234242,411,33
mushroom,vegetable,1,190.66664260744176,5,181.13331047706967,327,25
cucumber,vegetable,1,28.044787901532203,5,26.64254850645559,136,27
grapes,fruit,8,62.5493061408724,10,56.29437552678517,327,44
brinjal,vegetable,5,42.92757420481824,5,40.781195494577325,137,3
coriander,vegetable,1,14.842197316231761,5,14.100087450420173,278,2
lady finger,vegetable,1,46.21155056695902,0,46.21155056695902,131,22
bottleguard,vegetable,1,49.28818215127637,25,36.96613661345727,100,14
grapes,fruit,9,114.64479828380023,10,103.1803184554202,124,21
apple,fruit,15,247.20125519972504,25,185.4009413997938,184,31
lady finger,vegetable,3,45.46110677908024,20,36.368885423264196,455,21
guava,fruit,8,51.30293144584675,10,46.172638301262076,386,40
mushroom,vegetable,4,127.73482142313867,15,108.57459820966787,341,2
chikoo,fruit,3,54.577851735477076,20,43.662281388381665,348,43
apple,fruit,1,169.17681245323854,10,152.2591312079147,422,33
fenugreek,vegetable,1,20.992266827275266,0,20.992266827275266,231,12
pomegranate,fruit,20,162.29353119415455,0,162.29353119415455,107,1
cucumber,vegetable,2,22.13617632106264,25,16.60213224079698,116,36
pomegranate,fruit,6,240.1999351953321,0,240.1999351953321,254,7
cucumber,vegetable,5,29.86853654631242,10,26.88168289168118,380,27
cucumber,vegetable,6,30.22558308703273,30,21.15790816092291,360,41
lady finger,vegetable,3,30.047951134357504,0,30.047951134357504,291,36
coriander,vegetable,2,19.98594116947448,30,13.990158818632136,474,39
pomegranate,fruit,12,159.75238100714103,5,151.76476195678396,27,17
bottleguard,vegetable,4,65.04436602211933,25,48.7832745165895,243,44
mushroom,vegetable,1,104.64484866652046,5,99.41260623319444,342,25
pomegranate,fruit,13,239.17172848730854,15,203.29596921421225,404,3
pineapple,fruit,5,118.25967473149169,20,94.60773978519336,280,5
bitter guard,vegetable,5,39.28151313805016,5,37.31743748114765,96,4
brinjal,vegetable,1,78.37244987870093,0,78.37244987870093,286,15
coriander,vegetable,1,23.83702736099557,30,16.685919152696897,176,30
cucumber,vegetable,4,41.20801316907004,25,30.906009876802532,195,16
fenugreek,vegetable,2,27.9025846637959,30,19.531809264657127,398,3
guava,fruit,1,71.46850527583383,10,64.32165474825045,52,5
cucumber,vegetable,4,36.16289385061868,5,34.35474915808774,190,8
banana,fruit,6,54.56925461488456,20,43.65540369190765,325,25
pomegranate,fruit,26,231.23114106957098,5,219.66958401609241,160,32
bottleguard,vegetable,4,33.13500150970053,15,28.16475128324545,205,31
pomegranate,fruit,5,233.3464684610669,30,163.34252792274683,442,1
guava,fruit,1,92.76066545846919,0,92.76066545846919,282,15
cucumber,vegetable,5,35.39627347554647,0,35.39627347554647,257,15
pineapple,fruit,1,92.81359644229684,15,78.89155697595231,168,39
coriander,vegetable,2,10.007337526307401,25,7.50550314473055,382,22
guava,fruit,7,97.42944871927601,20,77.94355897542081,331,9
papaya,fruit,7,61.603743962291134,10,55.443369566062024,120,47
guava,fruit,2,57.089718289191374,30,39.96280280243396,425,17
banana,fruit,4,30.228786333825692,20,24.183029067060556,270,13
cucumber,vegetable,2,49.16042328886857,0,49.16042328886857,415,37
bottleguard,vegetable,2,34.273449202773165,5,32.559776742634504,32,41
bitter guard,vegetable,4,33.14064050525037,30,23.198448353675257,79,10
cucumber,vegetable,5,35.611642964711365,5,33.8310608164758,392,43
pineapple,fruit,4,136.63622684807063,25,102.47717013605298,348,11
cucumber,vegetable,4,23.55752606093726,15,20.02389715179667,298,21
mushroom,vegetable,2,170.856886430661,0,170.856886430661,487,1
chikoo,fruit,3,68.73160175158546,20,54.98528140126837,424,42
bottleguard,vegetable,5,52.733515182255516,5,50.09683942314274,206,42
lady finger,vegetable,3,36.59531126663767,5,34.76554570330579,462,46
banana,fruit,7,41.22478869799107,0,41.22478869799107,138,10
apple,fruit,28,171.39799387864872,25,128.54849540898653,44,13
papaya,fruit,7,46.79168695561633,25,35.09376521671224,76,30
apple,fruit,9,151.1462461945552,30,105.80237233618864,142,49
coriander,vegetable,2,19.31326636463276,25,14.48494977347457,417,24
pomegranate,fruit,23,243.3391692930199,25,182.5043769697649,424,39
fenugreek,vegetable,3,24.363725944116062,5,23.145539646910258,119,4
grapes,fruit,5,78.59977316395073,10,70.73979584755565,347,28
cucumber,vegetable,1,21.61710869704824,0,21.61710869704824,131,34
fenugreek,vegetable,2,24.697800763656556,5,23.462910725473726,423,41
lady finger,vegetable,3,41.4969532117939,5,39.422105551204204,272,5
lady finger,vegetable,3,33.99061780999631,30,23.793432466997416,27,30
grapes,fruit,4,118.18091999676025,15,100.45378199724621,329,34
fenugreek,vegetable,1,23.497360549384464,15,19.972756466976794,322,10
brinjal,vegetable,1,44.308742788877005,5,42.093305649433155,184,44
chikoo,fruit,6,41.14820684817158,20,32.91856547853727,478,47
pineapple,fruit,1,122.78628412069767,30,85.95039888448837,464,47
fenugreek,vegetable,1,30.549855011817648,15,25.967376760045,303,20
pomegranate,fruit,18,212.1327152789009,0,212.1327152789009,163,47
chikoo,fruit,1,55.414165025544236,5,52.64345677426702,446,44
cucumber,vegetable,5,42.20016775539487,30,29.54011742877641,191,27
bottleguard,vegetable,5,60.89875429213834,10,54.80887886292451,23,35
grapes,fruit,3,92.55584778510055,25,69.41688583882541,207,17
chikoo,fruit,3,42.445869108825946,0,42.445869108825946,486,3
fenugreek,vegetable,2,30.832065630739116,25,23.124049223054335,363,39
chikoo,fruit,6,49.59465954925016,5,47.11492657178765,101,25
banana,fruit,6,38.71151386672437,25,29.033635400043273,63,14
brinjal,vegetable,6,47.11847862748868,5,44.76255469611424,181,4
bottleguard,vegetable,3,32.088173711644,30,22.461721598150795,207,6
mushroom,vegetable,2,103.99131457535607,5,98.79174884658826,230,32
cucumber,vegetable,5,38.217406484860916,15,32.484795512131775,99,3
chikoo,fruit,7,75.72180996794299,30,53.00526697756009,116,39
coriander,vegetable,2,26.251901086085716,10,23.626710977477146,358,47
apple,fruit,19,129.75389096040493,0,129.75389096040493,387,49
pineapple,fruit,4,122.3968154680401,15,104.03729314783409,389,29
cucumber,vegetable,2,33.79002379849749,10,30.41102141864774,403,28
grapes,fruit,2,105.83096340465838,5,100.53941523442545,33,7
guava,fruit,9,97.3823546790139,0,97.3823546790139,450,31
lady finger,vegetable,2,46.1528332618425,30,32.30698328328975,486,44
bottleguard,vegetable,1,54.17470305908371,0,54.17470305908371,234,35
coriander,vegetable,2,19.755830952590664,25,14.816873214442998,368,3
mushroom,vegetable,3,149.86071206593437,25,112.39553404945077,74,28
bitter guard,vegetable,1,69.6466239577464,0,69.6466239577464,491,6
pineapple,fruit,3,96.42158906529347,30,67.49511234570542,290,38
chikoo,fruit,1,46.109007193130125,0,46.109007193130125,357,26
cucumber,vegetable,3,39.437702066402004,15,33.5220467564417,303,17
banana,fruit,7,34.06182404535472,15,28.95255043855151,340,45
grapes,fruit,1,68.9372380077788,30,48.256066605445156,494,6
mushroom,vegetable,2,156.16986674711205,25,117.12740006033404,76,4
coriander,vegetable,1,15.250907803122216,30,10.67563546218555,425,44
chikoo,fruit,7,50.40825154545257,20,40.32660123636206,495,14
apple,fruit,18,221.1242380776165,20,176.8993904620932,161,37
mushroom,vegetable,3,100.51720043413331,10,90.46548039071999,479,2
fenugreek,vegetable,1,22.244188973376634,5,21.131979524707802,326,36
guava,fruit,12,71.52885451470614,20,57.22308361176491,303,18
chikoo,fruit,4,68.06893581918135,15,57.85859544630414,150,6
grapes,fruit,1,64.56380611616237,15,54.87923519873801,395,37
bitter guard,vegetable,5,52.67952938239067,15,44.77759997503207,20,12
cucumber,vegetable,2,23.165194239166414,20,18.53215539133313,86,49
pomegranate,fruit,28,161.00836864121035,5,152.95795020914983,306,23
banana,fruit,1,54.66505969478182,25,40.99879477108637,210,11
apple,fruit,17,208.941975939595,15,177.60067954865576,295,29
papaya,fruit,6,76.47081299158975,25,57.353109743692315,384,17
pomegranate,fruit,13,134.49642524380437,30,94.14749767066306,441,29
coriander,vegetable,2,24.145290883175583,0,24.145290883175583,173,19
mushroom,vegetable,2,86.83923320137441,25,65.1294249010308,131,26
apple,fruit,22,149.77280119474074,25,112.32960089605555,146,38
guava,fruit,9,76.78728642002741,30,53.751100494019184,17,33
fenugreek,vegetable,3,20.95735186423298,20,16.765881491386384,340,23
bottleguard,vegetable,1,68.19059976328853,25,51.1429498224664,499,17
lady finger,vegetable,1,58.07840913137103,20,46.46272730509683,102,49
grapes,fruit,4,114.55237820308955,20,91.64190256247164,364,24
bottleguard,vegetable,1,53.389884802572425,5,50.720390562443804,250,44
guava,fruit,2,91.14617836607263,10,82.03156052946537,270,36
banana,fruit,1,33.9792888509382,15,28.882395523297465,171,2
brinjal,vegetable,6,43.314967504951184,15,36.817722379208504,248,44
bitter guard,vegetable,5,62.122328139757386,25,46.59174610481804,274,34
coriander,vegetable,2,16.585298883100066,10,14.92676899479006,143,43
bottleguard,vegetable,3,39.73473334833828,0,39.73473334833828,397,22
guava,fruit,8,56.40052424897757,10,50.760471824079815,109,35
fenugreek,vegetable,2,37.063075016777,30,25.944152511743898,63,29
lady finger,vegetable,3,38.02560881789114,15,32.32176749520747,165,35
coriander,vegetable,2,24.422391008211573,25,18.31679325615868,273,23
fenugreek,vegetable,1,34.75330757873459,15,29.540311441924402,425,9
cucumber,vegetable,4,43.231093779238876,25,32.42332033442916,201,48
grapes,fruit,4,88.16746590131419,15,74.94234601611706,486,46
mushroom,vegetable,4,131.50464175043268,15,111.77894548786777,246,12
chikoo,fruit,5,69.7165133177927,30,48.80155932245489,380,27
brinjal,vegetable,5,60.13107015881302,20,48.10485612705042,449,3
lady finger,vegetable,2,58.72609468211287,30,41.10826627747901,100,39
bitter guard,vegetable,4,68.61974729320417,0,68.61974729320417,374,27
coriander,vegetable,2,19.127869332000206,0,19.127869332000206,11,8
apple,fruit,24,135.92802860608788,15,115.5388243151747,372,7
bitter guard,vegetable,4,51.41033172719969,0,51.41033172719969,432,46
